,price,id,host_listings_count,cleaning_fee,security_deposit,accommodates,bedrooms,minimum_nights,guests_included,reviews_per_month,calculated_host_listings_count,room_type_Shared_room,room_type_Private_room,room_type_Hotel_room,host_response_time_unknown,host_response_time_within_a_day,host_response_time_within_a_few_hours,host_response_time_within_an_hour
5879,100,30963639,6,130,300,6,3,2,4,4.51,2,0,0,0,0,0,0,1
5880,100,30966290,1,50,500,3,2,7,1,0.22,1,0,0,0,0,0,0,1
5881,103,30976187,1,65,300,4,1,1,2,0.33,1,0,0,0,1,0,0,0
5882,150,30994069,1,70,0,2,1,3,1,3.85,1,0,0,0,0,0,0,1
5883,325,31002479,13,100,350,14,4,1,12,7.23,13,0,0,0,0,0,0,1
5884,149,31018519,0,72,0,2,1,3,3,1.07,1,0,0,0,0,0,0,1
5885,35,31021112,18,20,300,2,1,1,1,2.52,125,0,1,0,0,0,0,1
5886,35,31022118,18,20,300,2,1,1,1,1.93,125,0,1,0,0,0,0,1
5887,39,31022262,18,30,300,2,1,1,1,2.12,125,0,1,0,0,0,0,1
5888,39,31022477,18,30,300,4,1,1,1,3.39,125,0,1,0,0,0,0,1
5889,65,31026273,2,15,0,2,1,3,1,1.84,2,0,1,0,0,0,0,1
5890,99,31040215,2,60,500,2,1,1,1,7.25,2,0,0,0,0,0,0,1
5891,199,31043835,13,105,300,6,2,1,1,4.9,9,0,0,0,0,0,0,1
5892,70,31044786,1,0,0,2,1,1,2,0.5,1,0,1,0,0,0,0,0
5893,55,31061583,1,40,0,2,1,2,1,4.42,1,0,1,0,0,0,0,1
5894,200,31091766,1,160,200,4,2,2,4,3.91,1,0,0,0,0,0,0,1
5895,90,31094260,5,60,0,6,2,2,4,0.31,4,0,0,0,0,0,0,1
5896,100,31101550,1,100,300,6,3,1,3,5.98,1,0,0,0,0,0,0,1
5897,70,31119674,259,55,0,4,1,1,1,6.45,91,0,0,0,0,0,0,1
5898,85,31129657,1,40,300,3,0,1,1,4.59,1,0,0,0,0,0,0,1
5899,100,31138126,9,65,0,4,1,2,2,4.7,8,0,0,0,0,0,0,1
5900,86,31145360,1,35,0,2,1,2,2,4.75,1,0,0,0,0,0,0,1
5901,176,31148038,70,140,0,4,1,7,4,0.99,41,0,0,0,0,0,0,1
5902,88,31168504,4,0,0,4,1,1,1,3.51,4,0,0,0,0,0,0,1
5903,35,31202562,2,39,0,6,1,3,2,6.6,1,0,1,0,0,0,0,1
5904,275,31219270,1,150,150,6,3,2,6,3.04,1,0,0,0,0,0,0,1
5905,120,31219741,5,150,200,6,3,30,4,4.46,5,0,0,0,0,0,0,1
5906,180,31222265,2,100,500,5,3,4,2,0.4,2,0,0,0,0,0,0,1
5907,84,31223575,7,65,150,6,2,1,3,4.53,6,0,0,0,0,0,0,1
5908,150,31224895,13,100,350,11,4,1,1,6.59,13,0,0,0,0,0,0,1
5909,150,31243526,2,125,0,4,2,2,1,1.95,1,0,0,0,0,0,1,0
5910,150,31262812,1,85,0,3,2,2,2,2.23,1,0,0,0,0,0,0,1
5911,60,31263692,1,30,0,4,2,2,1,4.46,1,0,0,0,0,0,0,1
5912,65,31269313,1,40,0,3,0,2,1,0.14,1,0,0,0,1,0,0,0
5913,80,31269346,1,60,0,2,1,2,1,3.06,1,0,0,0,0,0,0,1
5914,45,31287568,1,0,0,2,1,3,1,4.78,1,0,0,0,0,0,0,1
5915,89,31292583,1,10,0,2,1,1,2,12.3,1,0,0,0,0,0,0,1
5916,65,31294061,8,0,100,2,1,2,1,1.13,8,0,1,0,0,0,1,0
5917,725,31310469,1,230,1000,9,5,3,1,1.25,1,0,0,0,0,0,0,1
5918,49,31316356,1,25,200,2,1,2,1,6.17,1,0,1,0,0,1,0,0
5919,50,31321961,5,25,0,1,1,1,1,1.21,5,0,1,0,0,0,0,1
5920,269,31342030,2,80,100,10,3,2,6,1.47,2,0,0,0,0,0,0,1
5921,154,31352608,1,125,300,9,3,1,1,7.59,1,0,0,0,0,0,0,1
5922,40,31361577,1,30,100,2,1,1,2,1.36,1,0,1,0,1,0,0,0
5923,49,31361602,1,25,200,2,1,2,1,5.45,1,0,1,0,0,0,1,0
5924,49,31361881,1,25,200,2,1,2,1,6.17,1,0,1,0,0,0,0,1
5925,75,31361924,1,20,150,2,1,1,2,5.16,1,0,1,0,0,0,0,1
5926,119,31363853,145,50,0,2,1,1,1,0.32,138,0,0,1,0,0,0,1
5927,129,31364134,145,50,0,2,1,30,1,0.26,138,0,0,1,0,0,0,1
5928,119,31364363,145,50,0,2,1,30,1,0.24,138,0,0,1,0,0,0,1
5929,200,31365599,4,100,200,1,1,14,1,0.13,1,0,1,0,0,1,0,0
5930,97,31376876,1,40,100,3,1,2,4,3.46,1,0,0,0,0,0,0,1
5931,125,31377235,1,75,300,6,2,2,1,3.86,1,0,0,0,0,0,0,1
5932,80,31384386,259,50,0,4,2,1,1,7.59,91,0,0,0,0,0,0,1
5933,70,31386182,259,50,0,4,2,1,1,8.55,91,0,0,0,0,0,0,1
5934,140,31386989,13,105,300,6,2,1,1,6.4,9,0,0,0,0,0,0,1
5935,125,31388082,1,50,0,2,1,1,1,10.54,1,0,0,0,0,0,0,1
5936,120,31391400,1,60,200,2,1,5,1,0.46,1,0,0,0,0,0,1,0
5937,163,31409285,2,140,1500,10,3,2,1,2.44,1,0,0,0,0,0,0,1
5938,97,31435049,143,50,500,5,1,1,1,3.54,55,0,0,0,0,0,0,1
5939,64,31436263,1,25,100,5,2,1,3,5.14,1,0,0,0,0,0,0,1
5940,140,31437287,1,85,300,6,2,1,1,4.52,1,0,0,0,0,0,0,1
5941,53,31438636,1,10,0,1,1,1,1,1.9,1,0,1,0,1,0,0,0
5942,95,31444663,1,50,0,2,0,3,1,6.23,1,0,0,0,0,0,0,1
5943,129,31462782,1,70,175,2,0,1,1,4.93,1,0,0,0,0,0,0,1
5944,55,31464234,1,40,200,2,1,2,1,3.69,1,0,1,0,0,0,0,1
5945,100,31465446,1,150,500,2,2,31,2,2.67,1,0,0,0,1,0,0,0
5946,40,31468682,1,5,0,4,1,1,2,1.91,1,0,1,0,1,0,0,0
5947,165,31473140,2,49,0,4,1,1,1,3.69,1,0,0,0,0,0,0,1
5948,80,31476418,1,0,250,4,1,1,2,6.8,1,0,0,0,0,0,0,1
5949,215,31489880,1,95,450,6,3,1,4,1.55,1,0,0,0,0,1,0,0
5950,80,31493522,1,145,1000,3,1,2,1,3.4,1,0,0,0,0,0,0,1
5951,185,31494929,1,120,300,7,2,2,3,4.87,1,0,0,0,0,0,1,0
5952,200,31521131,4,65,100,2,0,1,1,2.05,1,0,0,0,0,0,0,1
5953,100,31544611,1,0,0,4,2,1,1,0.5,1,0,0,0,1,0,0,0
5954,79,31545482,1,50,0,3,2,2,2,4.93,1,0,0,0,0,0,0,1
5955,125,31562982,1,90,300,4,1,3,2,5.47,1,0,0,0,0,0,0,1
5956,229,31565134,1,250,0,6,3,2,1,1.11,1,0,0,0,0,0,0,1
5957,100,31571665,1,70,0,4,1,2,2,3.18,1,0,0,0,0,0,1,0
5958,74,31572511,1,15,0,3,2,1,1,5.42,1,0,0,0,0,0,0,1
5959,33,31593057,2,0,0,2,1,1,1,3.94,1,0,1,0,0,0,0,1
5960,80,31593357,1,70,0,3,1,2,1,2.6,1,0,0,0,0,0,0,1
5961,90,31596057,6,50,250,2,0,1,2,6.1,6,0,0,0,0,0,0,1
5962,65,31602811,7,65,150,3,0,1,1,1.18,6,0,0,0,0,0,0,1
5963,120,31622679,4,50,250,2,0,1,2,5.12,4,0,0,0,0,0,0,1
5964,150,31623027,4,50,250,2,0,1,2,4.29,4,0,0,0,0,0,0,1
5965,125,31623201,1,125,200,6,2,2,1,1.71,1,0,0,0,0,0,0,1
5966,149,31625950,4,125,149,6,2,1,4,2.53,1,0,0,0,0,0,0,1
5967,105,31627805,15,100,150,2,1,2,2,2.38,15,0,0,0,0,0,0,1
5968,150,31629829,6,50,250,2,0,1,2,6.59,6,0,0,0,0,0,0,1
5969,69,31640383,2,30,200,2,1,1,1,3.29,2,0,0,0,0,0,0,1
5970,97,31642267,143,50,500,5,1,1,1,2.37,55,0,0,0,0,0,0,1
5971,175,31644836,13,100,350,13,4,1,12,7.23,13,0,0,0,0,0,0,1
5972,97,31647306,143,50,500,5,1,1,1,3.89,55,0,0,0,0,0,0,1
5973,150,31647443,6,50,250,2,0,1,2,6.86,6,0,0,0,0,0,0,1
5974,150,31647690,6,50,250,3,0,1,2,7.93,6,0,0,0,0,0,0,1
5975,150,31647822,6,50,250,2,0,1,2,4.63,6,0,0,0,0,0,0,1
5976,80,31649637,1,50,0,2,0,2,1,8.45,1,0,0,0,0,0,0,1
5977,105,31654949,15,100,150,2,1,2,2,5.02,15,0,0,0,0,0,0,1
5978,45,31669054,259,50,0,6,2,1,1,6.41,91,0,0,0,0,0,0,1
5979,70,31670128,259,60,0,6,2,1,1,5.23,91,0,0,0,0,0,0,1
5980,35,31672322,259,40,0,2,1,1,1,6.3,91,0,1,0,0,0,0,1
5981,35,31672560,259,40,0,2,1,1,1,6.03,91,0,1,0,0,0,0,1
5982,69,31675491,1,50,0,5,3,2,1,1.26,1,0,0,0,0,0,0,1
5983,90,31690879,1,10,0,4,2,1,1,7.34,1,0,1,0,0,0,0,1
5984,275,31692153,1,150,250,6,3,4,6,1.03,1,0,0,0,1,0,0,0
5985,75,31694402,2,20,0,2,1,2,1,0.67,2,0,1,0,0,1,0,0
5986,210,31711259,4,80,0,6,2,3,2,0.94,4,0,0,0,0,0,0,1
5987,63,31717816,3,15,0,2,1,1,4,2.52,4,0,1,0,0,0,0,1
5988,63,31718421,3,15,0,2,1,1,4,1.7,4,0,1,0,0,0,0,1
5989,55,31719538,1,40,200,2,1,1,1,3.85,1,0,1,0,0,0,1,0
5990,55,31761616,1,50,1000,4,2,1,1,5.12,1,0,0,0,0,0,0,1
5991,59,31763541,8,35,100,4,2,3,2,3.91,8,0,0,0,0,0,0,1
5992,99,31795401,31,100,100,2,1,2,2,3.24,12,0,0,0,0,0,0,1
5993,10,31799587,7,25,100,3,2,1,3,6.23,4,0,0,0,0,0,0,1
5994,75,31800143,259,55,0,4,1,1,1,8.08,91,0,0,0,0,0,0,1
5995,86,31803808,13,65,300,4,0,1,1,3.49,9,0,0,0,0,0,0,1
5996,65,31804410,259,60,0,4,2,1,1,5.5,91,0,0,0,0,0,0,1
5997,150,31805151,6,50,250,2,0,1,2,4.98,6,0,0,0,0,0,0,1
5998,10,31809233,7,25,100,3,2,1,3,6.41,4,0,0,0,0,0,0,1
5999,125,31823878,1,35,0,2,1,2,2,2.66,2,0,0,0,0,0,0,1
6000,120,31831991,2,65,440,4,1,2,2,0.55,1,0,0,0,0,0,0,1
6001,97,31833075,143,50,500,5,1,1,1,2.77,55,0,0,0,0,0,0,1
6002,97,31833830,143,50,500,5,1,1,1,3.88,55,0,0,0,0,0,0,1
6003,69,31834306,143,25,300,2,1,1,1,2.7,55,0,1,0,0,0,0,1
6004,50,31836754,1,40,0,2,1,2,1,2.8,1,0,0,0,0,0,0,1
6005,120,31856676,1,100,300,4,2,1,4,0.2,1,0,0,0,0,0,1,0
6006,115,31861313,2,150,150,4,2,2,1,2.14,2,0,0,0,0,0,0,1
6007,135,31861361,2,50,0,5,1,3,1,3.28,1,0,0,0,0,0,0,1
6008,99,31864513,1,50,0,2,1,1,1,8.19,1,0,1,0,0,0,0,1
6009,79,31864782,6,0,0,2,1,2,1,7.07,2,0,1,0,0,0,0,1
6010,174,31868951,64,249,0,6,2,2,6,0.32,49,0,0,0,0,0,0,1
6011,220,31876965,8,100,200,3,1,6,2,2.09,1,0,0,0,0,0,0,1
6012,32,31880357,2,39,0,2,1,2,2,4.16,1,0,1,0,0,0,0,1
6013,180,31883685,1,79,0,6,3,2,1,4.66,1,0,0,0,0,0,0,1
6014,69,31904831,143,25,300,2,1,1,1,2.11,55,0,1,0,0,0,0,1
6015,150,31908087,2,60,0,2,1,2,1,1.26,2,0,0,0,0,0,0,1
6016,120,31909341,2,90,500,3,1,2,4,1.06,2,0,0,0,0,0,0,1
6017,202,31926784,1,175,0,8,4,2,1,6.77,1,0,0,0,0,0,1,0
6018,61,31936746,2,5,500,4,1,30,2,0.99,2,0,1,0,0,0,0,1
6019,150,31958706,3,50,150,2,0,1,1,5.22,3,0,0,0,0,0,0,1
6020,175,31961609,2,60,300,3,1,1,2,5.43,2,0,0,0,0,0,0,1
6021,65,31962013,3,125,150,6,2,1,4,2.05,3,0,0,0,0,0,0,1
6022,75,31964451,3,45,250,2,1,1,1,4.13,3,0,1,0,0,0,0,1
6023,189,31985844,1,25,0,6,2,3,4,5.51,1,0,0,0,0,0,0,1
6024,198,31990987,1,95,0,6,2,2,2,2.71,1,0,0,0,0,0,0,1
6025,75,32009047,2,55,200,4,1,3,2,5.89,1,0,0,0,0,0,1,0
6026,122,32015904,4,60,200,3,1,3,2,3.17,2,0,0,0,0,0,0,1
6027,150,32016519,3,50,150,2,0,1,1,5.22,3,0,0,0,0,0,0,1
6028,115,32049112,2,85,200,4,2,2,1,6.71,1,0,0,0,0,0,0,1
6029,128,32050468,1,55,0,4,0,2,1,4.07,1,0,0,0,0,0,0,1
6030,60,32062728,259,60,0,4,2,1,1,6.5,91,0,0,0,0,0,0,1
6031,106,32064854,1,70,200,4,2,2,1,5.64,1,0,0,0,0,0,1,0
6032,110,32067665,0,50,100,3,1,2,2,5.0,1,0,0,0,0,0,0,1
6033,80,32081907,1,75,0,6,3,1,6,10.69,1,0,0,0,0,0,0,1
6034,179,32086495,5,191,949,8,4,1,1,3.99,1,0,0,0,0,0,0,1
6035,89,32093073,1,40,0,2,1,3,1,3.73,1,0,0,0,0,0,0,1
6036,60,32095714,1,10,100,1,1,1,1,3.98,1,1,0,0,0,0,0,1
6037,118,32099358,1,55,0,6,1,3,2,1.61,1,0,0,0,0,0,0,1
6038,70,32103231,1,40,500,4,1,2,1,3.7,1,0,0,0,0,0,0,1
6039,35,32109253,2,20,100,2,1,2,1,3.33,2,0,1,0,0,0,0,1
6040,55,32109628,6,40,0,2,1,1,2,3.58,2,0,1,0,0,0,0,1
6041,147,32112480,57,167,1500,9,3,2,4,2.17,53,0,0,0,0,0,0,1
6042,130,32115094,2,80,200,6,3,2,1,0.83,2,0,0,0,0,0,0,1
6043,172,32115631,4,120,280,8,4,1,1,5.65,1,0,0,0,0,0,0,1
6044,99,32133435,2,75,550,6,2,1,2,4.07,1,0,0,0,0,0,0,1
6045,60,32136912,259,55,0,6,1,1,1,5.97,91,0,0,0,0,0,0,1
6046,61,32141040,2,5,500,3,1,30,2,3.52,2,0,1,0,0,0,0,1
6047,139,32149182,2,60,250,4,2,2,2,3.04,2,0,0,0,0,0,0,1
6048,115,32164617,2,50,200,2,1,2,2,1.07,1,0,0,0,0,0,0,1
6049,87,32169626,57,114,0,4,1,2,1,2.62,53,0,0,0,0,0,0,1
6050,150,32169794,1,80,0,3,0,4,2,2.34,1,0,0,0,0,0,0,1
6051,69,32170968,4,35,100,1,1,2,1,1.0,4,0,1,0,0,0,0,1
6052,159,32172218,1,200,0,6,3,2,1,2.21,1,0,0,0,0,0,0,1
6053,75,32186283,8,100,300,4,1,1,1,3.82,7,0,0,0,0,0,0,1
6054,80,32195610,1,100,300,5,2,1,1,6.4,2,0,0,0,0,0,0,1
6055,125,32242184,3,50,250,2,1,1,1,4.12,3,0,0,0,0,0,0,1
6056,450,32243585,3,150,500,10,3,1,1,2.51,3,0,0,0,0,0,0,1
6057,350,32244835,3,100,500,8,2,1,1,3.69,3,0,0,0,0,0,0,1
6058,235,32247543,64,259,0,10,3,2,10,1.01,49,0,0,0,0,0,0,1
6059,50,32269368,5,25,0,2,1,1,1,3.93,5,0,1,0,0,0,0,1
6060,125,32284209,4,150,0,4,2,2,4,1.62,3,0,0,0,0,0,0,1
6061,45,32291462,5,15,100,2,1,2,1,0.51,4,0,1,0,0,0,0,1
6062,65,32307495,259,50,0,4,0,1,1,8.09,91,0,0,0,0,0,0,1
6063,250,32313337,5,225,500,14,5,1,7,4.18,6,0,0,0,0,0,0,1
6064,121,32326722,13,80,300,4,1,3,1,4.12,9,0,0,0,0,0,0,1
6065,325,32338136,428,205,0,6,2,2,1,0.71,16,0,0,0,0,0,0,1
6066,99,32344045,1,50,100,2,1,1,1,1.42,1,0,0,0,0,1,0,0
6067,150,32383483,1,30,100,5,2,4,1,2.82,1,0,0,0,0,0,0,1
6068,125,32410643,2,65,100,2,0,4,1,1.59,2,0,0,0,0,0,0,1
6069,69,32420542,15,100,200,2,1,10,1,0.65,15,0,0,1,0,0,0,1
6070,79,32420771,15,98,200,4,1,5,2,1.13,15,0,0,1,0,0,0,1
6071,95,32446910,1,50,400,2,1,2,1,5.47,1,0,0,0,0,0,0,1
6072,80,32470169,1,40,200,4,2,2,2,1.52,1,0,0,0,0,0,0,1
6073,110,32471343,1,75,100,4,1,1,3,4.93,1,0,0,0,0,0,0,1
6074,295,32474278,1,125,400,6,2,2,4,6.6,1,0,0,0,0,0,0,1
6075,62,32476765,1,65,0,4,1,2,1,2.31,1,0,0,0,0,0,0,1
6076,55,32478173,2,35,100,1,1,7,1,0.26,3,0,1,0,0,0,0,1
6077,60,32478511,1,40,1000,5,2,1,1,6.13,1,0,0,0,0,0,0,1
6078,80,32494257,4,40,0,2,1,2,2,5.57,4,0,0,0,0,0,0,1
6079,49,32520450,2,49,500,1,1,30,1,0.57,2,0,1,0,0,0,0,1
6080,198,32524046,1,110,200,4,2,2,4,2.21,1,0,0,0,0,0,1,0
6081,225,32524266,15,100,150,2,1,29,2,0.76,15,0,0,0,0,0,0,1
6082,104,32526287,13,45,0,4,0,1,1,9.9,13,0,0,0,0,0,0,1
6083,96,32535893,28,47,200,5,2,1,1,6.8,13,0,0,0,0,0,0,1
6084,169,32551587,951,89,500,3,0,2,2,0.61,352,0,0,0,0,0,0,1
6085,169,32551620,951,89,500,3,0,2,2,0.92,352,0,0,0,0,0,0,1
6086,75,32568104,6,75,0,2,0,2,1,1.11,5,0,0,0,0,0,0,1
6087,115,32590043,15,100,150,2,1,25,3,1.07,15,0,0,0,0,0,0,1
6088,190,32595122,2,100,250,4,2,2,2,5.93,2,0,0,0,0,0,0,1
6089,105,32596443,3,60,200,6,2,1,4,5.21,3,0,0,0,0,0,0,1
6090,67,32597297,1,20,100,2,1,2,1,1.95,1,0,1,0,0,0,0,1
6091,200,32611866,1,100,0,4,2,2,1,5.88,1,0,0,0,0,0,0,1
6092,83,32618717,2,40,0,2,1,30,1,1.4,1,0,0,0,0,1,0,0
6093,119,32619057,0,40,0,2,0,2,1,3.64,1,0,0,0,0,0,0,1
6094,98,32635361,1,40,250,3,1,2,2,5.41,1,0,0,0,0,0,0,1
6095,94,32637750,143,50,500,2,0,1,1,4.12,55,0,0,0,0,0,0,1
6096,175,32640784,1,99,200,5,2,4,4,1.74,1,0,0,0,0,0,0,1
6097,420,32644053,1,130,500,10,4,2,6,3.64,1,0,0,0,0,0,0,1
6098,120,32645076,1,100,0,4,1,1,2,3.56,1,0,0,0,0,0,1,0
6099,169,32659055,951,89,500,3,1,21,2,0.52,352,0,0,0,0,0,0,1
6100,199,32662785,951,89,500,3,1,2,2,0.78,352,0,0,0,0,0,0,1
6101,169,32662824,951,89,500,3,0,21,2,0.15,352,0,0,0,0,0,0,1
6102,169,32662859,951,89,500,3,1,21,2,0.16,352,0,0,0,0,0,0,1
6103,169,32662943,951,89,500,3,1,21,2,0.25,352,0,0,0,0,0,0,1
6104,169,32663139,951,89,500,3,1,21,2,0.9,352,0,0,0,0,0,0,1
6105,275,32664028,428,83,0,4,1,2,1,0.62,16,0,0,0,0,0,0,1
6106,299,32665242,951,129,500,4,2,2,4,0.51,352,0,0,0,0,0,0,1
6107,209,32666552,59,150,200,8,3,2,6,1.48,1,0,0,0,0,0,0,1
6108,350,32666937,951,129,500,4,2,2,4,0.35,352,0,0,0,0,0,0,1
6109,199,32668723,951,89,500,3,1,2,2,0.91,352,0,0,0,0,0,0,1
6110,199,32668740,951,89,500,3,1,2,2,1.19,352,0,0,0,0,0,0,1
6111,199,32668753,951,89,500,3,1,2,2,0.88,352,0,0,0,0,0,0,1
6112,350,32668799,951,129,500,4,2,2,4,0.37,352,0,0,0,0,0,0,1
6113,199,32668821,951,89,500,3,1,2,2,0.68,352,0,0,0,0,0,0,1
6114,299,32669809,951,129,500,4,2,2,4,0.41,352,0,0,0,0,0,0,1
6115,169,32669833,951,89,500,3,0,2,2,0.33,352,0,0,0,0,0,0,1
6116,299,32669834,951,129,500,4,2,2,4,0.69,352,0,0,0,0,0,0,1
6117,299,32669861,951,129,500,4,2,2,4,1.0,352,0,0,0,0,0,0,1
6118,50,32670035,1,50,100,2,1,2,1,0.93,1,0,1,0,0,0,0,1
6119,219,32670157,951,89,500,3,1,2,2,0.77,352,0,0,0,0,0,0,1
6120,255,32688243,1,275,1000,6,3,2,1,5.51,1,0,0,0,0,0,0,1
6121,169,32688734,951,89,500,3,0,2,2,1.54,352,0,0,0,0,0,0,1
6122,169,32688896,951,89,500,3,0,2,2,1.32,352,0,0,0,0,0,0,1
6123,169,32690585,951,89,500,3,0,2,2,0.73,352,0,0,0,0,0,0,1
6124,169,32690676,951,89,500,3,0,2,2,0.51,352,0,0,0,0,0,0,1
6125,169,32690695,951,89,500,3,0,2,2,0.74,352,0,0,0,0,0,0,1
6126,41,32692931,3,15,0,2,1,4,1,2.23,3,0,1,0,0,1,0,0
6127,249,32693521,1,25,300,3,1,2,1,1.69,1,0,0,0,0,0,0,1
6128,76,32697247,259,60,0,6,2,1,1,6.19,91,0,0,0,0,0,0,1
6129,125,32701970,1,75,200,4,2,2,1,7.27,1,0,0,0,0,0,0,1
6130,172,32721639,7,175,1500,4,2,2,1,3.87,1,0,0,0,0,0,0,1
6131,70,32728413,3,15,0,3,1,2,2,0.72,3,0,0,0,0,1,0,0
6132,50,32739442,1,30,0,1,1,2,1,2.8,1,0,0,0,0,0,0,1
6133,100,32746229,1,35,100,4,0,2,2,7.07,1,0,0,0,0,0,0,1
6134,199,32747568,10,95,250,4,0,1,2,4.72,2,0,0,0,0,0,0,1
6135,110,32751984,1,65,0,3,1,4,2,1.9,1,0,0,0,0,0,0,1
6136,110,32793488,1,90,0,3,1,3,1,5.51,1,0,0,0,0,0,0,1
6137,163,32798650,64,274,0,6,3,2,6,1.83,49,0,0,0,0,0,0,1
6138,200,32810693,27,125,300,2,0,2,2,0.83,1,0,0,0,0,0,0,1
6139,69,32815962,4,35,100,1,1,7,2,0.71,4,0,1,0,0,0,0,1
6140,138,32816100,4,40,0,4,0,1,2,9.75,4,0,0,0,0,0,0,1
6141,250,32817061,4,100,0,6,3,2,1,6.4,4,0,0,0,0,0,0,1
6142,150,32818624,4,70,0,4,1,2,2,4.12,1,0,0,0,0,0,0,1
6143,150,32822782,1,80,350,6,1,1,4,7.96,1,0,0,0,0,0,0,1
6144,140,32836458,2,100,0,2,1,2,2,2.29,2,0,0,0,0,0,0,1
6145,50,32837612,5,25,500,3,1,1,1,2.22,5,0,1,0,0,0,0,1
6146,150,32841051,2,140,300,4,2,2,2,1.36,2,0,0,0,0,0,0,1
6147,60,32849483,1,150,500,2,1,2,1,1.0,1,0,0,0,1,0,0,0
6148,195,32869227,1,120,250,3,1,3,1,1.83,1,0,0,0,0,0,0,1
6149,200,32871721,338,190,0,10,3,2,1,0.94,7,0,0,0,0,0,0,1
6150,222,32875110,1,22,0,3,0,1,2,5.25,1,0,0,0,0,0,0,1
6151,65,32892921,1,15,0,2,0,4,1,2.18,1,0,0,0,1,0,0,0
6152,60,32894510,2,10,0,2,1,4,1,4.58,1,0,1,0,0,0,1,0
6153,70,32898146,1,40,0,2,0,2,1,3.17,1,0,0,0,0,0,0,1
6154,60,32905789,1,0,500,2,1,1,1,1.31,1,0,1,0,0,0,0,1
6155,100,32912106,1,20,0,1,1,2,1,1.0,1,0,1,0,0,0,0,1
6156,999,32916848,1795,100,0,2,0,2,1,0.24,92,0,0,0,0,0,0,1
6157,999,32916853,1795,100,0,2,0,2,1,0.31,92,0,0,0,0,0,0,1
6158,999,32916859,1795,100,0,2,0,2,1,0.2,92,0,0,0,0,0,0,1
6159,999,32916864,1795,100,0,2,0,2,1,0.81,92,0,0,0,0,0,0,1
6160,999,32916867,1795,100,0,2,0,2,1,0.23,92,0,0,0,0,0,0,1
6161,999,32916871,1795,100,0,2,0,2,1,0.43,92,0,0,0,0,0,0,1
6162,999,32916875,1795,100,0,2,0,2,1,0.71,92,0,0,0,0,0,0,1
6163,999,32916880,1795,100,0,2,0,2,1,1.76,92,0,0,0,0,0,0,1
6164,234,32917179,1,120,0,4,2,1,4,1.26,1,0,0,0,0,0,0,1
6165,999,32917289,1795,100,0,2,0,2,1,0.22,92,0,0,0,0,0,0,1
6166,999,32917292,1795,100,0,2,0,2,1,0.71,92,0,0,0,0,0,0,1
6167,999,32917298,1795,100,0,2,0,2,1,1.08,92,0,0,0,0,0,0,1
6168,999,32917301,1795,100,0,2,0,2,1,1.05,92,0,0,0,0,0,0,1
6169,999,32917309,1795,100,0,2,0,2,1,0.81,92,0,0,0,0,0,0,1
6170,999,32917313,1795,100,0,2,0,2,1,1.35,92,0,0,0,0,0,0,1
6171,999,32917315,1795,100,0,2,0,2,1,1.01,92,0,0,0,0,0,0,1
6172,999,32917953,1795,100,0,4,1,2,1,0.33,92,0,0,0,0,0,0,1
6173,999,32917955,1795,100,0,4,1,2,1,0.58,92,0,0,0,0,0,0,1
6174,999,32917957,1795,100,0,4,1,2,1,1.48,92,0,0,0,0,0,0,1
6175,999,32918343,1795,100,0,4,1,2,1,2.01,92,0,0,0,0,0,0,1
6176,999,32918349,1795,100,0,4,1,2,1,0.22,92,0,0,0,0,0,0,1
6177,999,32918355,1795,100,0,4,1,2,1,0.56,92,0,0,0,0,0,0,1
6178,999,32918360,1795,100,0,4,1,2,1,0.39,92,0,0,0,0,0,0,1
6179,999,32918747,1795,100,0,4,1,2,1,0.19,92,0,0,0,0,0,0,1
6180,999,32918759,1795,100,0,4,1,2,1,0.51,92,0,0,0,0,0,0,1
6181,999,32918763,1795,100,0,4,1,2,1,0.71,92,0,0,0,0,0,0,1
6182,175,32922639,39,90,500,7,2,1,4,3.83,38,0,0,0,0,0,0,1
6183,200,32922642,39,90,500,6,1,1,2,3.69,38,0,0,0,0,0,0,1
6184,1002,32925557,1728,100,0,4,1,1,4,0.19,66,0,0,0,0,0,0,1
6185,1002,32925559,1728,100,0,4,1,1,4,0.2,66,0,0,0,0,0,0,1
6186,1002,32925564,1728,100,0,4,1,1,4,1.22,66,0,0,0,0,0,0,1
6187,1002,32925574,1728,100,0,4,1,1,4,0.81,66,0,0,0,0,0,0,1
6188,1002,32925575,1728,100,0,4,1,1,4,0.56,66,0,0,0,0,0,0,1
6189,1002,32925579,1728,100,0,2,1,1,2,0.19,66,0,0,0,0,0,0,1
6190,1002,32925580,1728,100,0,2,1,1,2,0.63,66,0,0,0,0,0,0,1
6191,1002,32925581,1728,100,0,2,1,1,2,0.3,66,0,0,0,0,0,0,1
6192,1002,32925582,1728,100,0,2,1,1,2,0.76,66,0,0,0,0,0,0,1
6193,1002,32925585,1728,100,0,2,1,1,2,0.39,66,0,0,0,0,0,0,1
6194,1002,32925586,1728,100,0,2,1,1,2,0.19,66,0,0,0,0,0,0,1
6195,1002,32925588,1728,100,0,2,1,1,2,0.6,66,0,0,0,0,0,0,1
6196,1002,32925589,1728,100,0,4,1,1,4,1.0,66,0,0,0,0,0,0,1
6197,1002,32925591,1728,100,0,4,1,1,4,0.83,66,0,0,0,0,0,0,1
6198,1002,32925604,1728,100,0,4,1,1,4,0.28,66,0,0,0,0,0,0,1
