,id,host_listings_count,latitude,longitude,price,security_deposit,cleaning_fee,guests_included,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,bedrooms,beds,accommodates,zipcode_98052,zipcode_98101,zipcode_98102,zipcode_98103,zipcode_98104,zipcode_98104-4417,zipcode_98105,zipcode_98106,zipcode_98107,zipcode_98108,zipcode_98109,zipcode_98112,zipcode_98115,zipcode_98116,zipcode_98117,zipcode_98118,zipcode_98119,zipcode_98121,zipcode_98122,zipcode_98125,zipcode_98126,zipcode_98133,zipcode_98134,zipcode_98136,zipcode_98144,zipcode_98146,zipcode_98155,zipcode_98168,zipcode_98177,zipcode_98178,zipcode_98199,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_response_time_unknown,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour
2621,16502894,5,47.663070000000005,-122.34121,89,200,95,1,2,246,95,10,9,10,9,5,0.62,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2622,16516448,2,47.621109999999994,-122.30028999999999,58,0,25,1,1,60,94,10,10,10,10,2,3.68,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2623,16516756,1,47.6773,-122.39679,149,500,150,4,3,1125,100,10,10,10,10,1,0.57,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2624,16519148,1,47.6756,-122.30256000000001,150,500,50,4,2,29,98,10,10,10,9,1,5.02,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2625,16521895,1,47.5105,-122.24203999999999,127,200,90,6,6,1125,94,10,9,10,10,1,0.98,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2626,16522092,1,47.5848,-122.3142,140,250,50,2,2,5,90,8,10,9,8,1,0.06,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2627,16529416,1,47.66122,-122.3574,68,500,60,1,2,7,100,10,10,10,10,1,3.82,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2628,16529877,2,47.63714,-122.3892,175,0,20,2,1,12,97,10,10,10,10,1,1.16,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2629,16535510,10,47.61294,-122.34375,160,0,45,3,1,90,95,10,10,10,9,10,7.64,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2630,16546621,3,47.662040000000005,-122.3636,89,0,65,1,2,30,95,10,10,10,9,2,1.44,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2631,16546651,1,47.61453,-122.34279,134,0,34,1,2,1125,87,9,7,10,9,1,0.1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2632,16547797,9,47.61342,-122.32189,150,200,50,2,1,30,96,10,9,10,9,6,8.33,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2633,16549921,1,47.680409999999995,-122.3226,85,100,35,1,1,1125,96,10,9,10,10,1,0.4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2634,16556571,1,47.62281,-122.3178,386,0,125,1,3,120,99,10,10,10,10,1,2.3,3,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2635,16561965,8,47.61397,-122.34936,75,350,75,1,1,120,93,10,10,10,9,7,1.74,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2636,16572044,1,47.67122,-122.32398,80,350,70,2,2,28,99,10,10,10,10,1,3.65,1,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2637,16579012,1,47.64566,-122.35263,99,0,25,2,1,1125,94,10,9,10,10,1,3.98,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2638,16602606,6,47.5224,-122.27389,52,0,0,1,2,1125,98,10,10,9,10,2,4.56,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2639,16602857,1,47.70365,-122.27563,300,1000,195,8,3,29,100,10,10,10,10,1,1.5,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2640,16602889,2,47.67007,-122.31048999999999,65,0,49,2,2,60,98,10,10,10,10,2,3.09,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2641,16604050,1,47.66605,-122.3138,75,200,75,1,1,1125,97,10,10,10,10,1,0.95,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2642,16611274,6,47.56408,-122.26913,275,3000,150,2,3,90,88,9,9,10,8,2,0.17,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2643,16613357,1,47.58355,-122.39938000000001,230,1000,150,4,3,120,98,10,10,10,10,1,1.08,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2644,16618265,1,47.6734,-122.37433,222,250,125,5,2,1125,98,10,10,10,9,1,3.26,3,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2645,16619811,1,47.61333,-122.34783999999999,115,250,50,2,2,1125,100,10,10,10,10,1,3.31,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2646,16620839,1,47.5202,-122.37816000000001,45,0,0,1,1,3,99,10,10,10,10,1,1.2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2647,16621920,1,47.718540000000004,-122.3668,85,0,40,2,3,12,98,10,10,10,10,1,1.4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2648,16622820,1,47.70985,-122.30886000000001,75,100,40,1,1,20,99,10,10,10,10,1,4.25,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2649,16635898,5,47.613820000000004,-122.34718000000001,199,500,75,4,2,90,96,10,9,10,9,4,3.99,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2650,16638438,1,47.51552,-122.28483,77,200,50,2,1,30,93,9,10,9,9,1,5.49,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2651,16638631,1,47.60207,-122.30738999999998,76,300,80,2,1,120,95,10,10,10,9,1,3.04,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2652,16645647,5,47.61626,-122.3474,199,500,60,2,1,90,98,10,10,10,10,4,4.96,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2653,16645671,5,47.61422,-122.34978999999998,199,500,60,2,1,90,96,10,10,10,9,4,5.56,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2654,16650097,1,47.64305,-122.35551000000001,109,100,80,2,2,29,98,10,10,10,10,1,2.66,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2655,16650261,2,47.59836,-122.3256,96,0,45,2,2,30,96,10,9,10,10,2,7.02,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2656,16662764,1,47.55845,-122.3913,94,100,69,1,2,1125,90,9,9,10,9,1,0.43,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,16666494,1,47.6896,-122.36901,76,300,50,6,1,1125,94,10,10,9,9,1,0.68,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2658,16674748,1,47.520379999999996,-122.36138999999999,50,0,25,1,2,113,99,10,10,9,9,1,0.89,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2659,16676830,2,47.66001,-122.32314,175,0,75,1,2,30,98,10,10,10,10,2,4.43,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2660,16677440,1,47.66796,-122.36164,250,150,100,1,2,1125,99,10,10,10,10,1,0.95,2,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2661,16678896,44,47.61449,-122.33305,175,0,98,1,1,1125,100,10,10,10,10,1,0.08,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2662,16690527,1,47.66757,-122.31051000000001,70,100,60,1,2,30,99,10,10,10,10,1,4.77,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2663,16693267,2,47.53494,-122.36079,31,0,25,2,2,25,99,10,10,10,10,2,9.6,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2664,16707876,145,47.61717,-122.34952,99,0,50,2,2,1125,95,10,9,10,9,138,1.42,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2665,16710032,1,47.60392,-122.32086000000001,145,250,115,2,2,14,96,10,9,10,10,1,5.1,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2666,16724246,1,47.6138,-122.31326000000001,150,0,40,1,2,1125,100,10,10,10,10,1,0.13,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2667,16725292,3,47.61984,-122.32066999999999,160,250,80,1,2,10,99,10,10,10,10,3,7.09,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2668,16726705,1,47.65129,-122.35188000000001,135,100,50,4,2,1125,99,10,10,10,10,1,2.4,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2669,16727228,1,47.70026,-122.38936000000001,110,0,0,2,2,21,100,10,10,10,10,1,1.75,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2670,16733665,1,47.642920000000004,-122.32565,223,200,200,2,4,1125,98,10,10,10,10,1,0.81,2,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2671,16740073,1,47.62965,-122.36011,1200,1500,400,1,4,10,100,10,10,10,10,1,0.07,5,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2672,16753622,1,47.555820000000004,-122.37718000000001,102,0,35,1,2,1125,98,10,10,10,10,1,2.19,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2673,16755038,3,47.624970000000005,-122.32762,130,0,60,1,2,7,94,10,9,10,9,1,2.04,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2674,16767131,1,47.61148,-122.32911000000001,275,200,100,3,3,1125,98,10,10,10,10,1,0.82,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2675,16787384,1,47.63044,-122.34488,133,500,145,1,30,240,97,10,10,10,9,1,0.22,2,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2676,16791550,3,47.617459999999994,-122.31321000000001,89,0,50,2,30,1125,95,10,9,10,9,4,4.04,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2677,16795869,2,47.68355,-122.34227,195,0,100,1,4,31,100,10,10,10,10,2,0.31,3,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2678,16807494,2,47.604690000000005,-122.29778,102,0,40,2,2,31,99,10,10,10,10,1,5.59,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2679,16807983,3,47.67593,-122.31102,349,1000,200,6,7,240,98,10,10,10,9,3,1.66,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2680,16808477,1,47.62747,-122.32293999999999,300,0,25,1,2,30,95,10,9,10,10,1,0.13,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2681,16810985,1,47.59805,-122.29812,187,0,100,4,4,14,100,10,9,10,9,1,0.35,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2682,16816051,1,47.54735,-122.2662,1095,299,175,16,4,14,100,10,10,10,10,1,0.1,5,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2683,16822666,170,47.61285,-122.31851999999999,179,400,120,4,3,1125,98,10,10,10,9,159,0.61,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2684,16831460,2,47.66429,-122.31818999999999,134,500,125,6,2,30,96,10,10,9,9,1,2.61,3,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2685,16835012,1,47.65447,-122.35325,108,250,55,1,1,1125,96,10,10,10,10,1,2.33,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2686,16841187,6,47.6157,-122.31258999999999,129,100,60,2,1,1125,98,10,10,10,10,3,4.79,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2687,16860853,2,47.67524,-122.35602,135,500,60,4,2,89,99,10,10,10,10,2,3.28,2,5,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2688,16872241,2,47.68365,-122.31069,70,0,20,2,1,90,97,10,10,10,10,1,5.34,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2689,16873284,1,47.59433,-122.32574,180,250,80,2,2,30,99,10,10,10,10,1,3.38,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2690,16881314,2,47.510259999999995,-122.38972,600,2000,275,10,3,95,96,10,9,10,9,1,0.76,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2691,16898013,1,47.649570000000004,-122.34733,120,200,100,2,4,1125,95,10,10,10,9,1,1.62,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2692,16900385,4,47.61261,-122.32952,125,125,90,2,3,60,94,10,10,10,10,3,2.56,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2693,16915835,1,47.67216,-122.38346999999999,86,0,50,2,2,1125,97,10,10,10,10,1,3.8,1,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2694,16928699,1,47.61868,-122.29918,100,0,35,1,2,31,98,10,10,10,10,1,3.62,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2695,16930490,1,47.61888,-122.31408,150,500,125,4,2,14,97,10,10,10,10,1,3.86,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2696,16942022,2,47.66532,-122.33156000000001,325,400,189,7,2,16,98,10,9,10,10,2,0.88,4,7,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2697,16943524,1,47.64389,-122.35207,100,250,50,1,2,1124,98,10,10,10,10,1,4.1,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2698,16943987,2,47.621390000000005,-122.3108,80,2000,50,1,180,180,93,10,9,10,9,2,0.1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2699,16947897,1,47.52316,-122.39114,190,0,75,1,2,1125,100,10,10,10,10,1,0.13,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2700,16949273,1,47.7219,-122.31033000000001,39,0,40,1,30,60,98,10,10,10,10,1,0.86,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2701,16962405,1,47.63303,-122.36753,250,0,99,1,3,1125,98,10,10,10,10,1,1.21,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2702,16964624,2,47.71438,-122.3053,99,250,125,2,30,1125,96,10,10,9,10,2,1.23,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2703,16964747,4,47.61373,-122.32336000000001,84,0,50,1,1,30,94,10,10,10,9,3,6.14,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2704,16973900,3,47.667770000000004,-122.32578999999998,60,0,30,2,2,14,98,10,10,10,10,3,2.13,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2705,16974963,3,47.66856,-122.32672,60,0,30,2,2,28,99,10,10,10,10,3,2.32,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2706,16997899,3,47.585840000000005,-122.31034,70,300,18,1,1,28,99,10,10,10,10,3,5.06,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2707,16998097,1,47.6845,-122.35465,125,0,40,2,2,1125,97,10,10,10,10,1,4.02,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2708,17011270,1,47.633179999999996,-122.35211000000001,225,200,90,4,3,90,99,10,10,10,10,1,1.4,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2709,17011871,6,47.616609999999994,-122.3123,450,250,165,1,3,1125,100,10,10,10,9,3,0.32,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2710,17012244,6,47.615520000000004,-122.31423000000001,175,150,75,1,1,1125,100,10,10,10,10,3,0.04,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2711,17030061,31,47.68046,-122.30082,245,500,235,6,2,1125,97,10,10,10,10,2,4.71,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2712,17031553,1,47.671890000000005,-122.37884,249,500,150,1,3,30,93,9,9,10,9,1,0.83,3,5,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2713,17045571,13,47.64075,-122.32561000000001,500,300,100,16,1,90,91,9,9,10,9,13,7.63,4,6,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2714,17046004,951,47.61757,-122.34953999999999,350,500,129,4,2,1125,87,9,8,10,8,352,0.54,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2715,17046171,951,47.61781,-122.34872,229,500,89,2,2,1125,80,6,10,10,8,352,0.03,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2716,17046945,2,47.5624,-122.28272,200,500,125,7,3,28,100,10,10,10,10,1,0.15,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2717,17047345,1,47.68038,-122.31965,115,0,25,2,2,30,95,10,10,10,10,1,2.16,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2718,17049352,1,47.58072,-122.29366,104,300,85,5,2,120,98,10,10,10,10,1,0.7,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2719,17074723,1,47.62454,-122.32361999999999,99,0,60,1,3,1125,94,9,9,10,9,1,1.01,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2720,17075365,1,47.60461,-122.29512,150,100,100,4,2,1125,99,10,10,10,10,1,1.15,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2721,17076215,1,47.61359,-122.32864,98,200,40,1,1,29,95,10,9,10,10,1,2.0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2722,17094436,1,47.711009999999995,-122.28347,120,200,60,2,2,60,100,10,10,10,10,1,3.7,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
